no,time,action_desc,action_data,change_amount,amount,additional_info
210	,2025-12-23 11:20:44,Продажа,982556159195	,-9.34704000 USDT,36.81203815 USDT,Доступно: 0.00806815 USDT
211	,2025-12-23 11:20:43,Торговые комиссии,982556159195	,-0.000409160311 GT,1.529735061342 GT,Доступно: 1.529735061342 GT
212	,2025-12-23 11:20:43,Купить,982556159195	,8.000000000000 RAVE,279.000000000000 RAVE,Доступно: 8.000000000000 RAVE
213	,2025-12-23 11:20:43,Продажа,982556159195	,-4.67352000 USDT,46.15907815 USDT,Доступно: 0.00806815 USDT
214	,2025-12-23 11:20:27,Торговые комиссии,982555931667	,-0.000306292412 GT,1.530144221653 GT,Доступно: 1.530144221653 GT
215	,2025-12-23 11:20:27,Торговые комиссии,982555931667	,-0.004134947568 GT,1.530450514066 GT,Доступно: 1.530450514066 GT
216	,2025-12-23 11:20:27,Продажа,982555931667	,-6.000000000000 RAVE,271.000000000000 RAVE,Доступно: 0.000000000000 RAVE
217	,2025-12-23 11:20:27,Продажа,982555931667	,-81.000000000000 RAVE,277.000000000000 RAVE,Доступно: 0.000000000000 RAVE
218	,2025-12-23 11:20:27,Купить,982555931667	,3.49854000 USDT,50.83259815 USDT,Доступно: 50.83259815 USDT
219	,2025-12-23 11:20:27,Купить,982555931667	,47.23029000 USDT,47.33405815 USDT,Доступно: 47.33405815 USDT
220	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.001020099221 GT,1.534585461634 GT,Доступно: 1.534585461634 GT
221	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.000612059533 GT,1.535605560856 GT,Доступно: 1.535605560856 GT
222	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.000510049610 GT,1.536217620389 GT,Доступно: 1.536217620389 GT
223	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.000612059533 GT,1.536727670000 GT,Доступно: 1.536727670000 GT
224	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.000357034727 GT,1.537339729533 GT,Доступно: 1.537339729533 GT
225	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.000459044649 GT,1.537696764260 GT,Доступно: 1.537696764260 GT
226	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.000459044649 GT,1.538155808910 GT,Доступно: 1.538155808910 GT
227	,2025-12-23 11:20:00,Торговые комиссии,982555908017	,-0.000408039688 GT,1.538614853560 GT,Доступно: 1.538614853560 GT
228	,2025-12-23 11:20:00,Купить,982555908017	,20.000000000000 RAVE,358.000000000000 RAVE,Доступно: 87.000000000000 RAVE
229	,2025-12-23 11:20:00,Купить,982555908017	,12.000000000000 RAVE,338.000000000000 RAVE,Доступно: 67.000000000000 RAVE
230	,2025-12-23 11:20:00,Купить,982555908017	,10.000000000000 RAVE,326.000000000000 RAVE,Доступно: 55.000000000000 RAVE
231	,2025-12-23 11:20:00,Купить,982555908017	,12.000000000000 RAVE,316.000000000000 RAVE,Доступно: 45.000000000000 RAVE
232	,2025-12-23 11:20:00,Купить,982555908017	,7.000000000000 RAVE,304.000000000000 RAVE,Доступно: 33.000000000000 RAVE
233	,2025-12-23 11:20:00,Купить,982555908017	,9.000000000000 RAVE,297.000000000000 RAVE,Доступно: 26.000000000000 RAVE
234	,2025-12-23 11:20:00,Купить,982555908017	,9.000000000000 RAVE,288.000000000000 RAVE,Доступно: 17.000000000000 RAVE
235	,2025-12-23 11:20:00,Купить,982555908017	,8.000000000000 RAVE,279.000000000000 RAVE,Доступно: 8.000000000000 RAVE
236	,2025-12-23 11:20:00,Продажа,982555908017	,-11.65180000 USDT,0.10376815 USDT,Доступно: 0.10376815 USDT
237	,2025-12-23 11:20:00,Продажа,982555908017	,-6.99108000 USDT,11.75556815 USDT,Доступно: 0.10376815 USDT
238	,2025-12-23 11:20:00,Продажа,982555908017	,-5.82590000 USDT,18.74664815 USDT,Доступно: 0.10376815 USDT
239	,2025-12-23 11:20:00,Продажа,982555908017	,-6.99108000 USDT,24.57254815 USDT,Доступно: 0.10376815 USDT
240	,2025-12-23 11:20:00,Продажа,982555908017	,-4.07813000 USDT,31.56362815 USDT,Доступно: 0.10376815 USDT
241	,2025-12-23 11:20:00,Продажа,982555908017	,-5.24331000 USDT,35.64175815 USDT,Доступно: 0.10376815 USDT
242	,2025-12-23 11:20:00,Продажа,982555908017	,-5.24331000 USDT,40.88506815 USDT,Доступно: 0.10376815 USDT
243	,2025-12-23 11:20:00,Продажа,982555908017	,-4.66072000 USDT,46.12837815 USDT,Доступно: 0.10376815 USDT
244	,2025-12-23 11:19:55,Торговые комиссии,982555709873	,-0.003988015564 GT,1.539022893249 GT,Доступно: 1.539022893249 GT
245	,2025-12-23 11:19:55,Торговые комиссии,982555709873	,-0.000409027237 GT,1.543010908813 GT,Доступно: 1.543010908813 GT
246	,2025-12-23 11:19:55,Продажа,982555709873	,-78.000000000000 RAVE,271.000000000000 RAVE,Доступно: 0.000000000000 RAVE
247	,2025-12-23 11:19:55,Продажа,982555709873	,-8.000000000000 RAVE,349.000000000000 RAVE,Доступно: 0.000000000000 RAVE
248	,2025-12-23 11:19:55,Купить,982555709873	,45.55200000 USDT,50.78909815 USDT,Доступно: 50.78909815 USDT
249	,2025-12-23 11:19:55,Купить,982555709873	,4.67200000 USDT,5.23709815 USDT,Доступно: 5.23709815 USDT
250	,2025-12-23 11:19:12,Торговые комиссии,982555676699	,-0.004383517784 GT,1.543419936050 GT,Доступно: 1.543419936050 GT
251	,2025-12-23 11:19:12,Купить,982555676699	,86.000000000000 RAVE,357.000000000000 RAVE,Доступно: 86.000000000000 RAVE
252	,2025-12-23 11:19:12,Продажа,982555676699	,-50.11822000 USDT,0.56509815 USDT,Доступно: 0.56509815 USDT
253	,2025-12-23 11:19:04,Торговые комиссии,982555649181	,-0.000305648396 GT,1.547803453834 GT,Доступно: 1.547803453834 GT
254	,2025-12-23 11:19:04,Торговые комиссии,982555649181	,-0.000916945189 GT,1.548109102231 GT,Доступно: 1.548109102231 GT
255	,2025-12-23 11:19:04,Торговые комиссии,982555649181	,-0.001018827988 GT,1.549026047420 GT,Доступно: 1.549026047420 GT
256	,2025-12-23 11:19:04,Торговые комиссии,982555649181	,-0.001018827988 GT,1.550044875409 GT,Доступно: 1.550044875409 GT
257	,2025-12-23 11:19:04,Торговые комиссии,982555649181	,-0.001171652186 GT,1.551063703397 GT,Доступно: 1.551063703397 GT
258	,2025-12-23 11:19:04,Продажа,982555649181	,-6.000000000000 RAVE,271.000000000000 RAVE,Доступно: 0.000000000000 RAVE
259	,2025-12-23 11:19:04,Продажа,982555649181	,-18.000000000000 RAVE,277.000000000000 RAVE,Доступно: 0.000000000000 RAVE
260	,2025-12-23 11:19:04,Продажа,982555649181	,-20.000000000000 RAVE,295.000000000000 RAVE,Доступно: 0.000000000000 RAVE
261	,2025-12-23 11:19:04,Продажа,982555649181	,-20.000000000000 RAVE,315.000000000000 RAVE,Доступно: 0.000000000000 RAVE
262	,2025-12-23 11:19:04,Продажа,982555649181	,-23.000000000000 RAVE,335.000000000000 RAVE,Доступно: 0.000000000000 RAVE
263	,2025-12-23 11:19:04,Купить,982555649181	,3.49458000 USDT,50.68331815 USDT,Доступно: 50.68331815 USDT
264	,2025-12-23 11:19:04,Купить,982555649181	,10.48374000 USDT,47.18873815 USDT,Доступно: 47.18873815 USDT
265	,2025-12-23 11:19:04,Купить,982555649181	,11.64860000 USDT,36.70499815 USDT,Доступно: 36.70499815 USDT
266	,2025-12-23 11:19:04,Купить,982555649181	,11.64860000 USDT,25.05639815 USDT,Доступно: 25.05639815 USDT
267	,2025-12-23 11:19:04,Купить,982555649181	,13.39589000 USDT,13.40779815 USDT,Доступно: 13.40779815 USDT
268	,2025-12-23 11:19:01,Торговые комиссии,982555630264	,-0.001933712536 GT,1.552235355584 GT,Доступно: 1.552235355584 GT
269	,2025-12-23 11:19:01,Торговые комиссии,982555630264	,-0.002493471428 GT,1.554169068120 GT,Доступно: 1.554169068120 GT
270	,2025-12-23 11:19:01,Купить,982555630264	,38.000000000000 RAVE,358.000000000000 RAVE,Доступно: 87.000000000000 RAVE
271	,2025-12-23 11:19:01,Купить,982555630264	,49.000000000000 RAVE,320.000000000000 RAVE,Доступно: 49.000000000000 RAVE
272	,2025-12-23 11:19:01,Продажа,982555630264	,-22.10878000 USDT,0.01190815 USDT,Доступно: 0.01190815 USDT
273	,2025-12-23 11:19:01,Продажа,982555630264	,-28.50869000 USDT,22.12068815 USDT,Доступно: 0.01190815 USDT
274	,2025-12-23 11:18:38,Торговые комиссии,982555355468	,-0.000355487755 GT,1.556662539549 GT,Доступно: 1.556662539549 GT
275	,2025-12-23 11:18:38,Торговые комиссии,982555355468	,-0.000406271720 GT,1.557018027304 GT,Доступно: 1.557018027304 GT
276	,2025-12-23 11:18:38,Торговые комиссии,982555355468	,-0.003656445481 GT,1.557424299024 GT,Доступно: 1.557424299024 GT
277	,2025-12-23 11:18:38,Продажа,982555355468	,-7.000000000000 RAVE,271.000000000000 RAVE,Доступно: 0.000000000000 RAVE
278	,2025-12-23 11:18:38,Продажа,982555355468	,-8.000000000000 RAVE,278.000000000000 RAVE,Доступно: 0.000000000000 RAVE
279	,2025-12-23 11:18:38,Продажа,982555355468	,-72.000000000000 RAVE,286.000000000000 RAVE,Доступно: 0.000000000000 RAVE
280	,2025-12-23 11:18:38,Купить,982555355468	,4.06441000 USDT,50.62937815 USDT,Доступно: 50.62937815 USDT
281	,2025-12-23 11:18:38,Купить,982555355468	,4.64504000 USDT,46.56496815 USDT,Доступно: 46.56496815 USDT
282	,2025-12-23 11:18:38,Купить,982555355468	,41.80536000 USDT,41.91992815 USDT,Доступно: 41.91992815 USDT
283	,2025-12-23 11:18:07,Торговые комиссии,982555319717	,-0.000811989105 GT,1.561080744505 GT,Доступно: 1.561080744505 GT
284	,2025-12-23 11:18:07,Торговые комиссии,982555319717	,-0.003603201653 GT,1.561892733610 GT,Доступно: 1.561892733610 GT
285	,2025-12-23 11:18:07,Купить,982555319717	,16.000000000000 RAVE,358.000000000000 RAVE,Доступно: 87.000000000000 RAVE
286	,2025-12-23 11:18:07,Купить,982555319717	,71.000000000000 RAVE,342.000000000000 RAVE,Доступно: 71.000000000000 RAVE
287	,2025-12-23 11:18:07,Продажа,982555319717	,-9.27472000 USDT,0.11456815 USDT,Доступно: 0.11456815 USDT
288	,2025-12-23 11:18:07,Продажа,982555319717	,-41.15657000 USDT,9.38928815 USDT,Доступно: 0.11456815 USDT
289	,2025-12-23 11:17:56,Торговые комиссии,982554691100	,-0.001503595330 GT,1.565495935264 GT,Доступно: 1.565495935264 GT
290	,2025-12-23 11:17:56,Торговые комиссии,982554691100	,-0.000451078599 GT,1.566999530595 GT,Доступно: 1.566999530595 GT
291	,2025-12-23 11:17:56,Торговые комиссии,982554691100	,-0.000400958754 GT,1.567450609194 GT,Доступно: 1.567450609194 GT
292	,2025-12-23 11:17:56,Торговые комиссии,982554691100	,-0.000451078599 GT,1.567851567949 GT,Доступно: 1.567851567949 GT
293	,2025-12-23 11:17:56,Продажа,982554691100	,-30.000000000000 RAVE,271.000000000000 RAVE,Доступно: 0.000000000000 RAVE
294	,2025-12-23 11:17:56,Продажа,982554691100	,-9.000000000000 RAVE,301.000000000000 RAVE,Доступно: 0.000000000000 RAVE
295	,2025-12-23 11:17:56,Продажа,982554691100	,-8.000000000000 RAVE,310.000000000000 RAVE,Доступно: 0.000000000000 RAVE
296	,2025-12-23 11:17:56,Продажа,982554691100	,-9.000000000000 RAVE,318.000000000000 RAVE,Доступно: 0.000000000000 RAVE
297	,2025-12-23 11:17:56,Купить,982554691100	,17.17440000 USDT,50.54585815 USDT,Доступно: 50.54585815 USDT
298	,2025-12-23 11:17:56,Купить,982554691100	,5.15232000 USDT,33.37145815 USDT,Доступно: 33.37145815 USDT
299	,2025-12-23 11:17:56,Купить,982554691100	,4.57984000 USDT,28.21913815 USDT,Доступно: 28.21913815 USDT
300	,2025-12-23 11:17:56,Купить,982554691100	,5.15232000 USDT,23.63929815 USDT,Доступно: 23.63929815 USDT
301	,2025-12-23 11:17:45,Торговые комиссии,982554985432	,-0.001600249027 GT,1.568302646548 GT,Доступно: 1.568302646548 GT
302	,2025-12-23 11:17:45,Продажа,982554985432	,-32.000000000000 RAVE,327.000000000000 RAVE,Доступно: 0.000000000000 RAVE
303	,2025-12-23 11:17:45,Купить,982554985432	,18.27840000 USDT,18.48697815 USDT,Доступно: 18.48697815 USDT
304	,2025-12-23 11:16:20,Торговые комиссии,982554645169	,-0.000800614785 GT,1.569902895575 GT,Доступно: 1.569902895575 GT
305	,2025-12-23 11:16:20,Торговые комиссии,982554645169	,-0.000800614785 GT,1.570703510361 GT,Доступно: 1.570703510361 GT
306	,2025-12-23 11:16:20,Купить,982554645169	,16.000000000000 RAVE,359.000000000000 RAVE,Доступно: 32.000000000000 RAVE
307	,2025-12-23 11:16:20,Купить,982554645169	,16.000000000000 RAVE,343.000000000000 RAVE,Доступно: 72.000000000000 RAVE
308	,2025-12-23 11:16:20,Продажа,982554645169	,-9.14480000 USDT,0.20857815 USDT,Доступно: 0.20857815 USDT
309	,2025-12-23 11:16:20,Продажа,982554645169	,-9.14480000 USDT,9.35337815 USDT,Доступно: 0.20857815 USDT
310	,2025-12-23 11:16:13,Торговые комиссии,982554645169	,-0.001300999027 GT,1.571504125147 GT,Доступно: 1.571504125147 GT
311	,2025-12-23 11:16:13,Купить,982554645169	,26.000000000000 RAVE,327.000000000000 RAVE,Доступно: 56.000000000000 RAVE
312	,2025-12-23 11:16:13,Продажа,982554645169	,-14.86030000 USDT,18.49817815 USDT,Доступно: 0.20857815 USDT
313	,2025-12-23 11:15:57,Торговые комиссии,982554540751	,-0.002892072957 GT,1.572805124174 GT,Доступно: 1.572805124174 GT
314	,2025-12-23 11:15:57,Продажа,982554540751	,-58.000000000000 RAVE,301.000000000000 RAVE,Доступно: 30.000000000000 RAVE
315	,2025-12-23 11:15:57,Купить,982554540751	,33.03390000 USDT,33.35847815 USDT,Доступно: 33.35847815 USDT
316	,2025-12-23 11:15:56,Торговые комиссии,982554486418	,-0.001045585505 GT,1.575697197132 GT,Доступно: 1.575697197132 GT
317	,2025-12-23 11:15:56,Торговые комиссии,982554486418	,-0.000448108073 GT,1.576742782637 GT,Доступно: 1.576742782637 GT
318	,2025-12-23 11:15:56,Купить,982554486418	,21.000000000000 RAVE,359.000000000000 RAVE,Доступно: 30.000000000000 RAVE
319	,2025-12-23 11:15:56,Купить,982554486418	,9.000000000000 RAVE,338.000000000000 RAVE,Доступно: 9.000000000000 RAVE
320	,2025-12-23 11:15:56,Продажа,982554486418	,-11.94291000 USDT,0.32457815 USDT,Доступно: 0.32457815 USDT
321	,2025-12-23 11:15:56,Продажа,982554486418	,-5.11839000 USDT,12.26748815 USDT,Доступно: 0.32457815 USDT
322	,2025-12-23 11:15:43,Торговые комиссии,982554486418	,-0.002487069970 GT,1.577190890711 GT,Доступно: 1.577190890711 GT
323	,2025-12-23 11:15:43,Купить,982554486418	,50.000000000000 RAVE,329.000000000000 RAVE,Доступно: 58.000000000000 RAVE
324	,2025-12-23 11:15:43,Продажа,982554486418	,-28.43550000 USDT,17.38587815 USDT,Доступно: 0.32457815 USDT
325	,2025-12-23 11:15:24,Торговые комиссии,982554392591	,-0.000397470817 GT,1.579677960682 GT,Доступно: 1.579677960682 GT
326	,2025-12-23 11:15:24,Купить,982554392591	,8.000000000000 RAVE,279.000000000000 RAVE,Доступно: 8.000000000000 RAVE
327	,2025-12-23 11:15:24,Продажа,982554392591	,-4.54000000 USDT,45.82137815 USDT,Доступно: 0.42137815 USDT
328	,2025-12-23 11:14:01,Торговые комиссии,982027225975	,-0.004371408560 GT,1.580075431499 GT,Доступно: 1.580075431499 GT
329	,2025-12-23 11:14:01,Продажа,982027225975	,-88.000000000000 RAVE,271.000000000000 RAVE,Доступно: 0.000000000000 RAVE
330	,2025-12-23 11:14:01,Купить,982027225975	,49.93120000 USDT,50.36137815 USDT,Доступно: 50.36137815 USDT
331	,2025-12-23 11:03:03,Торговые комиссии,982550393394	,-0.004625229571 GT,1.584446840060 GT,Доступно: 1.584446840060 GT
332	,2025-12-23 11:03:03,Купить,982550393394	,89.000000000000 RAVE,359.000000000000 RAVE,Доступно: 89.000000000000 RAVE
333	,2025-12-23 11:03:03,Продажа,982550393394	,-52.83040000 USDT,0.43017815 USDT,Доступно: 0.43017815 USDT
334	,2025-12-23 11:02:49,Торговые комиссии,982544883818	,-0.004497933852 GT,1.589072069632 GT,Доступно: 1.589072069632 GT
335	,2025-12-23 11:02:49,Торговые комиссии,982544883818	,-0.000156904669 GT,1.593570003484 GT,Доступно: 1.593570003484 GT
336	,2025-12-23 11:02:49,Продажа,982544883818	,-86.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
337	,2025-12-23 11:02:49,Продажа,982544883818	,-3.000000000000 RAVE,356.000000000000 RAVE,Доступно: 0.000000000000 RAVE
